ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
EP071987,               GREG,19870801,600,  , HU,20.4N,114.3W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071987,               GREG,19870801,1200,  , HU,21.0N,115.4W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071987,               GREG,19870801,1800,  , TS,21.3N,116.7W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071987,               GREG,19870802,0,  , TS,21.4N,117.9W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071987,               GREG,19870802,600,  , TS,21.5N,119.0W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071987,               GREG,19870802,1200,  , TS,21.6N,119.9W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071987,               GREG,19870802,1800,  , TD,21.6N,120.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071987,               GREG,19870803,0,  , TD,21.6N,121.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071987,               GREG,19870803,600,  , TD,21.6N,122.7W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071987,               GREG,19870803,1200,  , TD,21.6N,123.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071987,               GREG,19870803,1800,  , TD,21.6N,124.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870731,1800,  , TD,10.7N,92.4W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870801,0,  , TD,11.0N,93.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870801,600,  , TD,11.4N,94.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870801,1200,  , TS,11.7N,95.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870801,1800,  , TS,11.9N,96.3W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870802,0,  , TS,12.1N,97.2W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870802,600,  , TS,12.3N,98.2W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870802,1200,  , HU,12.5N,99.3W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870802,1800,  , HU,12.7N,100.3W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870803,0,  , HU,13.0N,101.6W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870803,600,  , HU,13.4N,102.8W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870803,1200,  , HU,13.8N,104.0W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870803,1800,  , HU,14.2N,105.2W,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870804,0,  , HU,14.6N,106.4W,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870804,600,  , HU,14.9N,107.5W,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870804,1200,  , HU,15.2N,108.4W,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870804,1800,  , HU,15.4N,109.4W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870805,0,  , HU,15.6N,110.4W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870805,600,  , HU,15.9N,111.3W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870805,1200,  , HU,16.2N,112.2W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870805,1800,  , HU,16.7N,113.1W,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870806,0,  , HU,17.0N,114.0W,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870806,600,  , HU,17.5N,114.8W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870806,1200,  , HU,18.2N,115.7W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870806,1800,  , HU,18.8N,116.9W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870807,0,  , HU,19.2N,117.9W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870807,600,  , HU,19.6N,118.7W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870807,1200,  , TS,20.0N,119.5W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870807,1800,  , TS,20.5N,120.2W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870808,0,  , TS,21.2N,120.8W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870808,600,  , TS,21.5N,121.3W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870808,1200,  , TS,21.7N,121.9W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870808,1800,  , TS,21.9N,122.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870809,0,  , TD,22.1N,123.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081987,             HILARY,19870809,600,  , TD,22.4N,123.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870803,1800,  , TD,10.1N,90.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870804,0,  , TS,10.4N,90.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870804,600,  , TS,10.8N,91.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870804,1200,  , TS,11.4N,92.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870804,1800,  , TS,12.0N,93.1W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870805,0,  , TS,12.6N,93.8W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870805,600,  , TS,12.9N,94.4W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870805,1200,  , TS,13.2N,95.0W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870805,1800,  , TS,13.4N,95.7W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870806,0,  , TS,13.7N,96.4W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870806,600,  , TS,14.1N,97.0W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870806,1200,  , TS,14.7N,98.1W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870806,1800,  , TS,15.3N,99.1W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870807,0,  , TS,15.8N,100.2W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870807,600,  , TS,16.2N,101.3W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870807,1200,  , TS,16.5N,102.1W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870807,1800,  , TS,16.9N,103.0W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870808,0,  , TS,17.1N,104.0W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870808,600,  , TS,17.2N,105.0W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870808,1200,  , TS,17.2N,105.6W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870808,1800,  , TS,17.2N,106.4W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870809,0,  , TS,17.2N,107.1W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP091987,              IRWIN,19870809,600,  , TD,17.2N,107.9W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870813,1800,  , TD,13.4N,119.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870814,0,  , TD,13.2N,120.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870814,600,  , TD,13.0N,121.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870814,1200,  , TS,12.8N,122.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870814,1800,  , TS,12.6N,122.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870815,0,  , TS,12.3N,123.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870815,600,  , TS,12.1N,124.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870815,1200,  , TS,11.8N,125.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870815,1800,  , TS,11.8N,126.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870816,0,  , TS,11.9N,127.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870816,600,  , TS,11.9N,128.6W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870816,1200,  , TS,12.1N,129.3W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870816,1800,  , HU,12.4N,129.9W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870817,0,  , HU,12.8N,130.4W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870817,600,  , HU,13.2N,131.1W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870817,1200,  , HU,13.7N,131.6W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870817,1800,  , HU,14.1N,132.2W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870818,0,  , HU,14.4N,132.8W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870818,600,  , HU,14.6N,133.5W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870818,1200,  , HU,14.8N,134.0W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870818,1800,  , HU,14.9N,134.6W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870819,0,  , HU,15.1N,135.4W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870819,600,  , HU,15.1N,136.3W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870819,1200,  , HU,15.1N,137.5W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870819,1800,  , HU,15.1N,138.9W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870820,0,  , TS,15.0N,140.5W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870820,600,  , TS,15.0N,142.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870820,1200,  , TS,15.0N,143.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870820,1800,  , TD,14.7N,145.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870821,0,  , TD,14.3N,147.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870821,600,  , TD,14.1N,148.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870821,1200,  , TD,13.9N,150.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870821,1800,  , TD,13.8N,153.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP101987,               JOVA,19870822,0,  , TD,13.8N,155.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870826,0,  , TD,9.5N,147.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870826,600,  , TS,9.4N,148.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870826,1200,  , TS,9.4N,149.4W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870826,1800,  , TS,9.6N,150.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870827,0,  , TS,9.9N,152.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870827,600,  , TS,10.4N,153.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870827,1200,  , TS,11.0N,154.2W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870827,1800,  , TS,11.6N,155.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870828,0,  , TS,12.1N,156.7W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870828,600,  , TS,12.4N,157.4W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870828,1200,  , TS,12.8N,158.1W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870828,1800,  , TS,13.2N,159.0W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870829,0,  , TS,13.5N,159.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870829,600,  , TS,13.5N,160.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870829,1200,  , TD,13.4N,161.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CP011987,                OKA,19870829,1800,  , TD,13.1N,162.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111987,               KNUT,19870828,1800,  , TD,10.3N,118.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111987,               KNUT,19870829,0,  , TD,10.2N,120.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111987,               KNUT,19870829,600,  , TS,10.2N,121.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111987,               KNUT,19870829,1200,  , TS,10.2N,122.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111987,               KNUT,19870829,1800,  , TS,10.3N,124.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111987,               KNUT,19870830,0,  , TS,10.3N,125.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111987,               KNUT,19870830,600,  , TD,10.3N,126.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111987,               KNUT,19870830,1200,  , TD,10.3N,127.7W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111987,               KNUT,19870830,1800,  , TD,10.3N,129.2W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870829,1200,  , TD,12.5N,102.6W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870829,1800,  , TD,12.9N,103.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870830,0,  , TS,13.5N,104.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870830,600,  , TS,14.0N,105.7W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870830,1200,  , TS,14.6N,106.8W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870830,1800,  , TS,15.3N,107.8W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870831,0,  , TS,16.0N,109.0W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870831,600,  , TS,16.4N,110.2W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870831,1200,  , TS,16.5N,111.1W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870831,1800,  , TS,16.6N,111.9W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870901,0,  , TS,16.7N,112.6W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870901,600,  , HU,16.9N,113.5W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870901,1200,  , HU,17.4N,114.3W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870901,1800,  , HU,17.8N,115.0W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870902,0,  , HU,18.2N,115.8W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870902,600,  , TS,18.5N,116.4W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870902,1200,  , TS,18.8N,117.2W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870902,1800,  , TS,19.2N,117.4W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870903,0,  , TS,19.6N,117.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870903,600,  , TD,20.0N,118.1W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121987,              LIDIA,19870903,1200,  , TD,20.4N,118.4W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870909,1200,  , TD,11.3N,100.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870909,1800,  , TD,11.2N,101.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870910,0,  , TS,11.1N,102.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870910,600,  , TS,11.1N,104.0W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870910,1200,  , TS,11.2N,105.1W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870910,1800,  , TS,11.3N,106.3W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870911,0,  , TS,11.5N,107.3W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870911,600,  , HU,11.8N,108.4W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870911,1200,  , HU,12.2N,109.3W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870911,1800,  , HU,12.6N,110.1W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870912,0,  , HU,13.1N,111.3W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870912,600,  , HU,13.5N,112.0W,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870912,1200,  , HU,13.9N,113.9W,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870912,1800,  , HU,14.2N,115.0W,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870913,0,  , HU,14.6N,116.0W,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870913,600,  , HU,15.1N,116.8W,135,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870913,1200,  , HU,15.9N,117.5W,135,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870913,1800,  , HU,16.7N,118.1W,135,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870914,0,  , HU,17.5N,118.6W,135,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870914,600,  , HU,18.0N,119.0W,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870914,1200,  , HU,18.7N,119.2W,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870914,1800,  , HU,19.4N,119.6W,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870915,0,  , HU,19.9N,120.1W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870915,600,  , HU,20.4N,120.5W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870915,1200,  , HU,20.8N,121.0W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870915,1800,  , TS,21.3N,121.7W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870916,0,  , TS,21.6N,122.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870916,600,  , TD,21.7N,123.1W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP131987,                MAX,19870916,1200,  , TD,21.8N,123.4W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP141987,              NORMA,19870914,1200,  , TD,15.4N,107.4W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP141987,              NORMA,19870914,1800,  , TD,16.2N,108.2W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP141987,              NORMA,19870915,0,  , TD,16.8N,109.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP141987,              NORMA,19870915,600,  , TD,17.4N,109.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP141987,              NORMA,19870915,1200,  , TD,17.8N,110.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP141987,              NORMA,19870915,1800,  , TS,18.2N,111.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP141987,              NORMA,19870916,0,  , TS,18.4N,111.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP141987,              NORMA,19870916,600,  , TS,18.7N,112.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP141987,              NORMA,19870916,1200,  , TS,18.9N,112.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP141987,              NORMA,19870916,1800,  , TS,19.0N,112.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
